flare_id,log,n_flashes,flare_len_s,beacon_id,night,since_dusk_s,glyph,shape_id,flourish,region,cluster,cluster_num,date_seen
FLR-04560,RIDGE,9,1.6081,0,,,9R,,,R2,K,5,02/06/2012
FLR-04561,RIDGE,5,1.1361,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-04562,LAMP,5,0.3130083,2,N-029,552.1704,,4,0,,,,
FLR-04563,LAMP,4,1.0461902,1,N-036,26952.7584,,0,0,,,,
FLR-04564,RIDGE,5,1.2625397,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-04565,RIDGE,5,1.0083,0,,,1+1+3,,,R1,F,3,04/03/2010
FLR-04566,RIDGE,5,0.3051167,0,,,5R1,,,R1,J,4,10-04-2015
FLR-04567,LAMP,6,1.1895384,4,N-011,1223.6811,,16,1,,,,
FLR-04568,RIDGE,5,1.119,0,,,5R3,,,R2,K,5,02/06/2012
FLR-04569,RIDGE,5,1.329,0,,,1+1+3,,,R1,V,12,16/01/2010
FLR-04570,RIDGE,5,0.6441732,0,,,2+3,,,R1,U,11,26/03/2015
FLR-04571,RIDGE,5,1.3635,0,,,5R3,,,R2,P,7,05/03/2011
FLR-04572,RIDGE,4,0.5354,5130,,,4D,,,R1,F,3,07/02/2005
FLR-04573,RIDGE,8,0.3617833,5560,,,8i,,,R1,F,3,31/03/2015
FLR-04574,RIDGE,5,0.3340833,0,,,5R1,,,R1,S,9,01-04-2015
FLR-04575,RIDGE,5,1.2889,0,,,1+1+3,,,R1,J,4,31/01/2009
FLR-04576,LAMP,5,0.308025,2,N-027,13175.0889,,4,0,,,,
FLR-04577,LAMP,5,0.8619416,1,N-001,142.7881,,2,0,,,,
FLR-04578,RIDGE,5,0.9885917,5586,,,1+1+3,,,R1,A,1,02-03-2015
FLR-04579,LAMP,5,1.2569666,1,N-006,8851.0972,,2,0,,,,
FLR-04580,RIDGE,5,0.7360095,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-04581,RIDGE,6,0.3734917,5586,,,6i,,,R1,A,1,02-03-2015
FLR-04582,RIDGE,5,1.2173583,9999,,,5R3,,,R2,ZZZ,13,12-04-2016
FLR-04583,RIDGE,5,0.7515,5727,,,1+1+3,,,R1,F,3,23/03/2008
FLR-04584,RIDGE,5,0.37,0,,,5R1,,,R1,R,8,08/04/2008
FLR-04585,LAMP,4,0.936775,2,N-001,3943.0902,,0,0,,,,
FLR-04586,LAMP,5,1.42695,1,N-042,105.7594,,2,0,,,,
FLR-04587,LAMP,5,1.3016667,2,N-038,3553.5552,,2,0,,,,
FLR-04588,RIDGE,5,0.3264,6058,,,5R1,,,R1,U,11,01/02/2010
FLR-04589,LAMP,20,1.1082532,2,N-017,29092.6077,,17,0,,,,
FLR-04590,LAMP,5,0.9936333,2,N-003,17864.1962,,2,0,,,,
FLR-04591,LAMP,9,1.281504,1,N-048,24.2957,,6,0,,,,
FLR-04592,LAMP,5,1.1579889,3,N-045,5274.999,,2,0,,,,
FLR-04593,LAMP,5,0.3031083,1,N-042,2579.8006,,2,0,,,,
FLR-04594,LAMP,5,0.6763333,2,N-003,17692.78,,2,0,,,,
FLR-04595,RIDGE,5,1.008925,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-04596,RIDGE,5,1.2924,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-04597,LAMP,5,1.1252333,1,N-008,12480.0555,,4,0,,,,
FLR-04598,LAMP,5,1.177566,2,N-003,15850.6261,,2,0,,,,
FLR-04599,RIDGE,5,1.0735,0,,,5R3,,,R2,K,5,03/06/2012
FLR-04600,RIDGE,9,0.4501084,5151,,,9i,,,R1,U,11,19-03-2015
FLR-04601,RIDGE,5,0.803864,0,,,1+1+3,,,R1,J,4,13-05-2016
FLR-04602,RIDGE,5,0.325975,6052,,,5R1,,,R1,S,9,29-04-2014
FLR-04603,LAMP,6,0.2437333,2,N-028,28197.0459,,10,0,,,,
FLR-04604,RIDGE,5,0.34,0,,,5R1,,,R1,T,10,12/03/2010
FLR-04605,RIDGE,4,0.5302,5722,,,4D,,,R1,F,3,23/01/2010
FLR-04606,RIDGE,8,1.3081443,0,,,8R,,,R1,J,4,12/05/2016
FLR-04607,LAMP,5,1.3560833,2,N-033,18430.8304,,2,0,,,,
FLR-04608,LAMP,5,0.9379677,2,N-002,14501.178,,2,0,,,,
FLR-04609,RIDGE,8,0.302,0,,,8i,,,R1,T,10,12/03/2010
FLR-04610,RIDGE,5,1.167398,0,,,1+1+3,,,R1,U,11,26/03/2015
FLR-04611,RIDGE,5,0.9937732,0,,,1+1+3,,,R1,A,1,16-04-2014
FLR-04612,LAMP,5,1.2926384,4,N-020,10951.1805,,2,0,,,,
FLR-04613,RIDGE,5,1.3078584,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-04614,RIDGE,5,0.327,0,,,5R1,,,R1,V,12,22/01/2010
FLR-04615,RIDGE,5,1.2604,5979,,,1+1+3,,,R1,J,4,04/05/2008
FLR-04616,LAMP,6,0.3793583,1,N-001,647.5471,,16,1,,,,
FLR-04617,RIDGE,4,0.9618074,0,,,4R2,,,R1,A,1,02/03/2015
FLR-04618,RIDGE,4,0.9997651,0,,,4R2,,,R1,A,1,02-03-2015
FLR-04619,LAMP,2,0.2117615,1,N-008,13214.214,,17,0,,,,
FLR-04620,LAMP,5,0.7520881,2,N-003,17285.4878,,4,0,,,,
FLR-04621,LAMP,5,0.8468197,2,N-003,18040.0928,,2,0,,,,
FLR-04622,LAMP,5,0.9748676,2,N-002,14428.7074,,2,0,,,,
FLR-04623,RIDGE,5,0.592,0,,,5-SMUDGE,,,R1,A,1,20/01/2010
FLR-04624,RIDGE,5,1.1967584,5586,,,1+1+3,,,R1,A,1,02-03-2015
FLR-04625,LAMP,5,0.479818,2,N-019,4420.9249,,4,0,,,,
FLR-04626,RIDGE,5,1.295603,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-04627,LAMP,9,0.3407558,2,N-034,10009.1278,,11,0,,,,
FLR-04628,RIDGE,5,1.170147,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-04629,LAMP,5,0.4701288,3,N-003,16818.8159,,4,0,,,,
FLR-04630,RIDGE,7,0.4581,5759,,,7i,,,R1,S,9,29-04-2014
FLR-04631,RIDGE,10,0.339,0,,,10i,,,R1,R,8,10/04/2008
FLR-04632,LAMP,5,1.0295,1,N-002,14461.9152,,2,0,,,,
FLR-04633,RIDGE,5,1.407,0,,,1+1+3,,,R1,T,10,16/04/2010
FLR-04634,RIDGE,5,1.0314,0,,,5R3,,,R2,P,7,05/03/2011
FLR-04635,RIDGE,5,0.7454917,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-04636,LAMP,5,1.3824583,1,N-042,1104.9319,,2,0,,,,
FLR-04637,RIDGE,5,1.3552217,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-04638,RIDGE,5,0.307125,0,,,5R1,,,R1,S,9,01-04-2015
FLR-04639,LAMP,19,1.2020833,1,N-001,3956.7175,,17,1,,,,
FLR-04640,RIDGE,5,1.294625,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-04641,RIDGE,5,0.7301566,0,,,1+1+3,,,R1,J,4,12-05-2016
FLR-04642,RIDGE,5,0.30735,0,,,5R1,,,R1,S,9,01-04-2015
FLR-04643,RIDGE,5,0.8067667,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-04644,RIDGE,7,0.302,0,,,7i,,,R1,D,2,27/03/2008
FLR-04645,RIDGE,9,0.374,0,,,9i,,,R1,V,12,03/02/2010
FLR-04646,RIDGE,5,0.7142,0,,,1+1+3,,,R1,J,4,06/02/2010
FLR-04647,LAMP,5,1.3826065,1,N-004,25022.7806,,2,0,,,,
FLR-04648,LAMP,5,1.2796956,3,N-019,3688.8266,,2,0,,,,
FLR-04649,RIDGE,9,0.4078,5151,,,9i,,,R1,U,11,31-03-2015
FLR-04650,RIDGE,3,0.133,6070/6068,,,3R,,,R1,F,3,03/03/2010
FLR-04651,RIDGE,4,1.2581925,0,,,4R2,,,R1,A,1,02/03/2015
FLR-04652,RIDGE,5,0.317,0,,,5R1,,,R1,V,12,22/01/2010
FLR-04653,LAMP,4,0.9093083,2,N-001,3947.3243,,0,0,,,,
FLR-04654,RIDGE,5,0.2972219,0,,,5R1,,,R1,J,4,12/05/2016
FLR-04655,RIDGE,5,0.3199,6058,,,5R1,,,R1,U,11,11/02/2010
FLR-04656,RIDGE,6,0.52,0,,,6i,,,R1,A,1,17/03/2010
FLR-04657,LAMP,5,1.2366583,2,N-003,17994.2313,,2,0,,,,
FLR-04658,RIDGE,7,1.1647,5722,,,7D1,,,R1,F,3,12/02/2010
FLR-04659,LAMP,5,1.1533666,2,N-003,16218.7977,,2,0,,,,
FLR-04660,LAMP,10,0.7887666,1,N-005,3219.375,,14,1,,,,
FLR-04661,RIDGE,5,1.2312114,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-04662,RIDGE,5,1.38525,0,,,1+1+3,,,R1,J,4,10-04-2015
FLR-04663,LAMP,5,1.121675,1,N-012,9559.7775,,2,0,,,,
FLR-04664,RIDGE,10,1.5668667,9999,,,10R,,,R2,ZZZ,13,12-04-2016
FLR-04665,RIDGE,5,1.2481443,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-04666,RIDGE,5,0.6262,5561,,,5-SMUDGE,,,R1,F,3,17/02/2005
FLR-04667,RIDGE,5,0.732004,0,,,1+1+3,,,R1,J,4,12-05-2016
FLR-04668,RIDGE,5,0.5573,5981,,,5R2,,,R1,J,4,04/05/2008
FLR-04669,LAMP,5,1.2336584,1,N-012,9504.8368,,2,0,,,,
FLR-04670,LAMP,5,0.85415,1,N-003,17201.5473,,2,0,,,,
FLR-04671,LAMP,5,0.3152083,1,N-026,5975.4749,,4,0,,,,
FLR-04672,RIDGE,5,1.2458,5978,,,1+1+3,,,R1,J,4,04/05/2008
FLR-04673,RIDGE,5,0.7945,5727,,,1+1+3,,,R1,F,3,26/01/2005
FLR-04674,LAMP,5,1.21751,2,N-018,32991.2487,,2,0,,,,
FLR-04675,RIDGE,5,1.473,5981,,,1+1+3,,,R1,J,4,03/05/2008
FLR-04676,LAMP,5,1.2919217,2,N-014,5147.4841,,2,0,,,,
FLR-04677,RIDGE,5,0.816,0,,,1+1+3,,,R1,R,8,19/04/2008
FLR-04678,RIDGE,8,1.061,0,,,8R,,,R1,A,1,25/03/2008
FLR-04679,LAMP,5,0.3085333,3,N-031,108.8363,,2,0,,,,
FLR-04680,RIDGE,8,0.308,0,,,8i,,,R1,R,8,10/04/2008
FLR-04681,RIDGE,6,1.009,0,,,6-SMUDGE,,,R1,D,2,01/04/2010
FLR-04682,LAMP,5,1.3139916,3,N-023,31548.728,,2,0,,,,
FLR-04683,LAMP,5,0.7371005,3,N-045,6028.1145,,2,0,,,,
FLR-04684,LAMP,5,1.3088,1,N-014,1189.9905,,2,0,,,,
FLR-04685,RIDGE,8,1.51085,0,,,8D,,,R1,S,9,01-04-2015
FLR-04686,RIDGE,6,1.2108,5722,,,6-SMUDGE,,,R1,F,3,12/02/2010
FLR-04687,RIDGE,5,1.3224,0,,,5R3,,,R2,P,7,25/04/2008
FLR-04688,RIDGE,5,0.718432,5981,,,1+1+3,,,R1,J,4,13-05-2016
FLR-04689,RIDGE,5,1.408,0,,,5R3,,,R2,K,5,03/06/2012
FLR-04690,LAMP,5,1.167475,1,N-002,13847.8539,,2,0,,,,
FLR-04691,RIDGE,8,0.3775166,5560,,,8i,,,R1,F,3,31/03/2015
FLR-04692,RIDGE,5,0.783992,0,,,1+1+3,,,R1,J,4,13-05-2016
FLR-04693,RIDGE,5,1.2123,0,,,5R3,,,R2,P,7,05/03/2011
FLR-04694,RIDGE,4,0.84,0,,,4R2,,,R1,A,1,25/02/2010
FLR-04695,RIDGE,4,0.389,0,,,1+32,,,R1,N,6,02/04/2010
FLR-04696,RIDGE,5,0.3024,5562,,,5R1,,,R1,U,11,24/01/2010
FLR-04697,LAMP,5,0.8371613,2,N-003,17468.7782,,2,0,,,,
FLR-04698,RIDGE,3,0.309,0,,,3D,,,R1,A,1,28/02/2010
FLR-04699,LAMP,5,1.0008622,1,N-019,3290.5348,,2,0,,,,
FLR-04700,LAMP,5,1.2538833,1,N-013,20667.9942,,2,0,,,,
FLR-04701,RIDGE,5,1.4076624,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-04702,RIDGE,5,1.3247002,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-04703,LAMP,5,1.0366667,1,N-003,15543.7144,,2,0,,,,
